datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2023-12-26 00:43:09.956093+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-2 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.956093+00:00,Metadata Modification Time,FILE,NTFS USN change,shortcuts_log.ini File reference: 244935-12 Parent file reference: 244426-2 Update source:  Update reason: USN_REASON_DATA_EXTEND,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.956093+00:00,Metadata Modification Time,FILE,NTFS USN change,shortcuts_log.ini File reference: 244935-12 Parent file reference: 244426-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.136800+00:00,Metadata Modification Time,FILE,NTFS USN change,ShellLink.dll File reference: 244942-1 Parent file reference: 244415-4 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.136800+00:00,Metadata Modification Time,FILE,NTFS USN change,ShellLink.dll File reference: 244942-1 Parent file reference: 244415-4 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.136800+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-3 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.136800+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-3 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.136800+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-3 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_BASIC_INFO_CHANGE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.136800+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-3 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_BASIC_INFO_CHANGE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.136800+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-3 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.153006+00:00,Metadata Modification Time,FILE,NTFS USN change,ShellLink.dll File reference: 244942-1 Parent file reference: 244415-4 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.199864+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-3 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.199864+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-4 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.199864+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-4 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.199864+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-4 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_BASIC_INFO_CHANGE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.199864+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-4 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_BASIC_INFO_CHANGE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.199864+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-4 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.240981+00:00,Metadata Modification Time,FILE,NTFS USN change,ShellLink.dll File reference: 244942-1 Parent file reference: 244415-4 Update source:  Update reason: USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.257311+00:00,Last Access Time,FILE,File stat,NTFS:\Windows\SysWOW64\linkinfo.dll Type: file,filestat,NTFS:\Windows\SysWOW64\linkinfo.dll,-
2023-12-26 00:43:09.257311+00:00,Last Access Time,FILE,File stat,NTFS:\Windows\WinSxS\wow64_microsoft-windows-linkinfo_31bf3856ad364e35_10.0.22621.1_none_a44fa822cd7303ec\linkinfo.dll Type: file,filestat,NTFS:\Windows\WinSxS\wow64_microsoft-windows-linkinfo_31bf3856ad364e35_10.0.22621.1_none_a44fa822cd7303ec\linkinfo.dll,-
2023-12-26 00:43:09.304305+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-4 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.304305+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-5 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.304305+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-5 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.304305+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-5 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.319901+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-5 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_BASIC_INFO_CHANGE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.319901+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-5 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_BASIC_INFO_CHANGE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.366873+00:00,Metadata Modification Time,FILE,NTFS USN change,ntshrui.dll File reference: 108256-1 Parent file reference: 30084-1 Update source:  Update reason: USN_REASON_EA_CHANGE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.382374+00:00,Metadata Modification Time,FILE,NTFS USN change,ntshrui.dll File reference: 108256-1 Parent file reference: 30084-1 Update source:  Update reason: USN_REASON_EA_CHANGE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.382374+00:00,Last Access Time,FILE,File stat,NTFS:\Windows\SysWOW64\ntshrui.dll Type: file,filestat,NTFS:\Windows\SysWOW64\ntshrui.dll,-
2023-12-26 00:43:09.382374+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Windows\SysWOW64\ntshrui.dll Type: file,filestat,NTFS:\Windows\SysWOW64\ntshrui.dll,-
2023-12-26 00:43:09.382374+00:00,Last Access Time,FILE,File stat,NTFS:\Windows\WinSxS\wow64_microsoft-windows-ntshrui_31bf3856ad364e35_10.0.22621.2506_none_463ebe5aac5f0f09\ntshrui.dll Type: file,filestat,NTFS:\Windows\WinSxS\wow64_microsoft-windows-ntshrui_31bf3856ad364e35_10.0.22621.2506_none_463ebe5aac5f0f09\ntshrui.dll,-
2023-12-26 00:43:09.382374+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Windows\WinSxS\wow64_microsoft-windows-ntshrui_31bf3856ad364e35_10.0.22621.2506_none_463ebe5aac5f0f09\ntshrui.dll Type: file,filestat,NTFS:\Windows\WinSxS\wow64_microsoft-windows-ntshrui_31bf3856ad364e35_10.0.22621.2506_none_463ebe5aac5f0f09\ntshrui.dll,-
2023-12-26 00:43:09.413416+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-5 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_FILE_DELETE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.413416+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-6 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.413416+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-6 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.413416+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-6 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_BASIC_INFO_CHANGE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.413416+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-6 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.429551+00:00,Metadata Modification Time,FILE,NTFS USN change,install.tmp File reference: 244934-6 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_BASIC_INFO_CHANGE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.445530+00:00,Metadata Modification Time,FILE,NTFS USN change,cscapi.dll File reference: 68518-1 Parent file reference: 30095-1 Update source:  Update reason: USN_REASON_EA_CHANGE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.445530+00:00,Metadata Modification Time,FILE,NTFS USN change,cscapi.dll File reference: 68518-1 Parent file reference: 30095-1 Update source:  Update reason: USN_REASON_EA_CHANGE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.445530+00:00,Metadata Modification Time,FILE,NTFS USN change,firefox.exe File reference: 244435-3 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_OBJECT_ID_CHANGE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.445530+00:00,Metadata Modification Time,FILE,NTFS USN change,firefox.exe File reference: 244435-3 Parent file reference: 244418-2 Update source:  Update reason: USN_REASON_OBJECT_ID_CHANGE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:43:09.445530+00:00,Last Access Time,FILE,File stat,NTFS:\Windows\SysWOW64\cscapi.dll Type: file,filestat,NTFS:\Windows\SysWOW64\cscapi.dll,-
2023-12-26 00:43:09.445530+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Windows\SysWOW64\cscapi.dll Type: file,filestat,NTFS:\Windows\SysWOW64\cscapi.dll,-
2023-12-26 00:43:09.445530+00:00,Last Access Time,FILE,File stat,NTFS:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-WOW64-Package0016~31bf3856ad364e35~amd64~~10.0.22621.521.cat Type: file,filestat,NTFS:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-WOW64-Package0016~31bf3856ad364e35~amd64~~10.0.22621.521.cat,-
