datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2023-12-26 00:38:43.918467+00:00,Metadata Modification Time,FILE,NTFS USN change,AppData File reference: 244180-2 Parent file reference: 221588-6 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:38:43.918753+00:00,Metadata Modification Time,FILE,NTFS USN change,53daf491d305d20d_0 File reference: 244181-2 Parent file reference: 147743-6 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:38:43.918753+00:00,Metadata Modification Time,FILE,NTFS USN change,b1424b87129cfbe5_0 File reference: 168256-6 Parent file reference: 147743-6 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:38:43.918753+00:00,Metadata Modification Time,FILE,NTFS USN change,data_2 File reference: 160666-4 Parent file reference: 147051-6 Update source:  Update reason: USN_REASON_DATA_OVERWRITE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:38:43.964733+00:00,Metadata Modification Time,FILE,NTFS USN change,53daf491d305d20d_0 File reference: 244181-2 Parent file reference: 147743-6 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:38:43.983324+00:00,Metadata Modification Time,FILE,NTFS USN change,53daf491d305d20d_0 File reference: 244181-2 Parent file reference: 147743-6 Update source:  Update reason: USN_REASON_DATA_OVERWRITE  USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:38:43.983324+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\53daf491d305d20d_0 Type: file,filestat,NTFS:\Users\User\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\53daf491d305d20d_0,-
2023-12-26 00:38:43.983324+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\53daf491d305d20d_0 Type: file,filestat,NTFS:\Users\User\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\53daf491d305d20d_0,-
2023-12-26 00:38:43.983324+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\53daf491d305d20d_0 Type: file,filestat,NTFS:\Users\User\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Default\Code Cache\js\53daf491d305d20d_0,-
2023-12-26 00:38:43.986334+00:00,Metadata Modification Time,FILE,NTFS USN change,f919dd84-2386-4787-89e8-65b2bccc8120.tmp File reference: 244182-2 Parent file reference: 146982-6 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:38:43.995556+00:00,Metadata Modification Time,FILE,NTFS USN change,f919dd84-2386-4787-89e8-65b2bccc8120.tmp File reference: 244182-2 Parent file reference: 146982-6 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:38:44.217903+00:00,Metadata Modification Time,FILE,NTFS USN change,AppData File reference: 244180-2 Parent file reference: 221588-6 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
