datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2023-12-26 00:36:44.620798+00:00,Creation Time,EVT,WinEVTX,[39 / 0x0027] Provider identifier: {f1ef270a-0d32-4352-ba52-dbab41e1d859} Source Name: Microsoft-Windows-AppModel-Runtime Strings: ['Microsoft.WindowsAlarms_8wekyb3d8bbwe'] Computer Name: WinDev2311Eval Record Number: 336 Event Level: 4,winevtx,NTFS:\Windows\System32\winevt\Logs\Microsoft-Windows-AppModel-Runtime%4Admin.evtx,-
2023-12-26 00:36:44.627527+00:00,Metadata Modification Time,FILE,NTFS USN change,8wekyb3d8bbwe File reference: 192783-3 Parent file reference: 192782-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.627527+00:00,Metadata Modification Time,FILE,NTFS USN change,8wekyb3d8bbwe File reference: 192783-3 Parent file reference: 192782-3 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.627527+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Publishers Type: directory,filestat,NTFS:\Users\User\AppData\Local\Publishers,-
2023-12-26 00:36:44.627527+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Publishers Type: directory,filestat,NTFS:\Users\User\AppData\Local\Publishers,-
2023-12-26 00:36:44.627527+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Publishers Type: directory,filestat,NTFS:\Users\User\AppData\Local\Publishers,-
2023-12-26 00:36:44.627527+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Publishers\8wekyb3d8bbwe Type: directory,filestat,NTFS:\Users\User\AppData\Local\Publishers\8wekyb3d8bbwe,-
2023-12-26 00:36:44.641550+00:00,Metadata Modification Time,FILE,NTFS USN change,WMIADAP.EXE-7D63BB4C.pf File reference: 133019-2 Parent file reference: 76318-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.641550+00:00,Metadata Modification Time,FILE,NTFS USN change,WMIADAP.EXE-7D63BB4C.pf File reference: 133019-2 Parent file reference: 76318-2 Update source:  Update reason: USN_REASON_DATA_EXTEND  USN_REASON_DATA_TRUNCATION  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.641550+00:00,Metadata Modification Time,FILE,NTFS USN change,WMIADAP.EXE-7D63BB4C.pf File reference: 133019-2 Parent file reference: 76318-2 Update source:  Update reason: USN_REASON_DATA_TRUNCATION,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.641550+00:00,Content Modification Time,FILE,File stat,NTFS:\Windows\Prefetch\WMIADAP.EXE-7D63BB4C.pf Type: file,filestat,NTFS:\Windows\Prefetch\WMIADAP.EXE-7D63BB4C.pf,-
2023-12-26 00:36:44.641550+00:00,Last Access Time,FILE,File stat,NTFS:\Windows\Prefetch\WMIADAP.EXE-7D63BB4C.pf Type: file,filestat,NTFS:\Windows\Prefetch\WMIADAP.EXE-7D63BB4C.pf,-
2023-12-26 00:36:44.641550+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Windows\Prefetch\WMIADAP.EXE-7D63BB4C.pf Type: file,filestat,NTFS:\Windows\Prefetch\WMIADAP.EXE-7D63BB4C.pf,-
2023-12-26 00:36:44.643740+00:00,Metadata Modification Time,FILE,NTFS USN change,Microsoft.WindowsAlarms File reference: 192784-3 Parent file reference: 192783-3 Update source:  Update reason: USN_REASON_FILE_CREATE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.643740+00:00,Metadata Modification Time,FILE,NTFS USN change,Microsoft.WindowsAlarms File reference: 192784-3 Parent file reference: 192783-3 Update source:  Update reason: USN_REASON_FILE_CREATE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.643740+00:00,Metadata Modification Time,FILE,NTFS USN change,Microsoft.WindowsAlarms File reference: 192784-3 Parent file reference: 192783-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.643740+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Publishers\8wekyb3d8bbwe Type: directory,filestat,NTFS:\Users\User\AppData\Local\Publishers\8wekyb3d8bbwe,-
2023-12-26 00:36:44.643740+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Publishers\8wekyb3d8bbwe Type: directory,filestat,NTFS:\Users\User\AppData\Local\Publishers\8wekyb3d8bbwe,-
2023-12-26 00:36:44.643740+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Publishers\8wekyb3d8bbwe Type: directory,filestat,NTFS:\Users\User\AppData\Local\Publishers\8wekyb3d8bbwe,-
2023-12-26 00:36:44.643740+00:00,Content Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Publishers\8wekyb3d8bbwe\Microsoft.WindowsAlarms Type: directory,filestat,NTFS:\Users\User\AppData\Local\Publishers\8wekyb3d8bbwe\Microsoft.WindowsAlarms,-
2023-12-26 00:36:44.643740+00:00,Creation Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Publishers\8wekyb3d8bbwe\Microsoft.WindowsAlarms Type: directory,filestat,NTFS:\Users\User\AppData\Local\Publishers\8wekyb3d8bbwe\Microsoft.WindowsAlarms,-
2023-12-26 00:36:44.659862+00:00,Metadata Modification Time,FILE,NTFS USN change,Microsoft.WindowsAlarms File reference: 192784-3 Parent file reference: 192783-3 Update source:  Update reason: USN_REASON_SECURITY_CHANGE  USN_REASON_CLOSE,usnjrnl,NTFS:\$Extend\$UsnJrnl:$J,-
2023-12-26 00:36:44.659862+00:00,Content Modification Time,REG,Registry Key,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\PolicyCache\Microsoft.WindowsAlarms_8wekyb3d8bbwe] (empty),winreg/winreg_default,NTFS:\Users\User\AppData\Local\Microsoft\Windows\UsrClass.dat,-
2023-12-26 00:36:44.659862+00:00,Content Modification Time,REG,Registry Key,[HKEY_CURRENT_USER\Software\Classes\Local Settings\Software\Microsoft\Windows\CurrentVersion\AppModel\SystemAppData\Microsoft.WindowsAlarms_8wekyb3d8bbwe\Schemas] PackageFullName: [REG_SZ] Microsoft.WindowsAlarms_1.0.75.0_x64__8wekyb3d8bbwe PublisherFolders: [REG_MULTI_SZ] [Microsoft.WindowsAlarms] StateSchema: [REG_DWORD_LE] 1,winreg/winreg_default,NTFS:\Users\User\AppData\Local\Microsoft\Windows\UsrClass.dat,-
2023-12-26 00:36:44.659862+00:00,Last Access Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Publishers\8wekyb3d8bbwe\Microsoft.WindowsAlarms Type: directory,filestat,NTFS:\Users\User\AppData\Local\Publishers\8wekyb3d8bbwe\Microsoft.WindowsAlarms,-
2023-12-26 00:36:44.659862+00:00,Metadata Modification Time,FILE,File stat,NTFS:\Users\User\AppData\Local\Publishers\8wekyb3d8bbwe\Microsoft.WindowsAlarms Type: directory,filestat,NTFS:\Users\User\AppData\Local\Publishers\8wekyb3d8bbwe\Microsoft.WindowsAlarms,-
2023-12-26 00:36:44.675767+00:00,Content Modification Time,REG,Registry Key,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Authentication\LogonUI\Notifications\BackgroundCapability\S-1-15-2-1288279408-4010470124-2163985056-447644096-1946037256-752919663-3751275627\App.AppX3m8s9881j155jq8c5r26t6ja6qtkyckq.mca] AppUserModelId: [REG_SZ] Microsoft.WindowsAlarms_8wekyb3d8bbwe!App Capabilities: [REG_DWORD_LE] 484124,winreg/winreg_default,NTFS:\Users\User\NTUSER.DAT,-
2023-12-26 00:36:44.675767+00:00,Content Modification Time,REG,Registry Key,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Authentication\LogonUI\Notifications\BackgroundCapability\S-1-15-2-1288279408-4010470124-2163985056-447644096-1946037256-752919663-3751275627\App.AppXceq7e7dzhmg9fn4np55yxm07ezc61d5h.mca] AppUserModelId: [REG_SZ] Microsoft.WindowsAlarms_8wekyb3d8bbwe!App Capabilities: [REG_DWORD_LE] 28,winreg/winreg_default,NTFS:\Users\User\NTUSER.DAT,-
2023-12-26 00:36:44.675767+00:00,Content Modification Time,REG,Registry Key,[HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Authentication\LogonUI\Notifications\BackgroundCapability\S-1-15-2-1288279408-4010470124-2163985056-447644096-1946037256-752919663-3751275627] (empty),winreg/winreg_default,NTFS:\Users\User\NTUSER.DAT,-
2023-12-26 00:36:44.675767+00:00,Last Access Time,FILE,File stat,NTFS:\Windows\System32\moshost.dll Type: file,filestat,NTFS:\Windows\System32\moshost.dll,-
2023-12-26 00:36:44.675767+00:00,Last Access Time,FILE,File stat,NTFS:\Windows\WinSxS\amd64_microsoft-windows-mapcontrol_31bf3856ad364e35_10.0.22621.2506_none_f32f818d863285d0\moshost.dll Type: file,filestat,NTFS:\Windows\WinSxS\amd64_microsoft-windows-mapcontrol_31bf3856ad364e35_10.0.22621.2506_none_f32f818d863285d0\moshost.dll,-
2023-12-26 00:36:44.691457+00:00,Last Access Time,FILE,File stat,NTFS:\Windows\System32\ztrace_maps.dll Type: file,filestat,NTFS:\Windows\System32\ztrace_maps.dll,-
2023-12-26 00:36:44.691457+00:00,Last Access Time,FILE,File stat,NTFS:\Windows\WinSxS\amd64_microsoft-windows-mapcontrol_31bf3856ad364e35_10.0.22621.2506_none_f32f818d863285d0\ztrace_maps.dll Type: file,filestat,NTFS:\Windows\WinSxS\amd64_microsoft-windows-mapcontrol_31bf3856ad364e35_10.0.22621.2506_none_f32f818d863285d0\ztrace_maps.dll,-
2023-12-26 00:36:44.694795+00:00,Content Modification Time,EVT,WinEVTX,[2097 / 0x0831] Provider identifier: {d1bc9aff-2abf-4d71-9146-ecb2a986eb85} Source Name: Microsoft-Windows-Windows Firewall With Advanced Security Strings: ['{646A5E40-9503-4B14-9AF2-C21D9AA335E7}'  '@{Microsoft.WindowsAlarms_1.0.75.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}'  '1'  ''  ''  '1'  '256'  ''  ''  '2'  '2147483647'  '*'  '*'  ''  ''  '@{Microsoft.WindowsAlarms_1.0.75.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}'  '1'  '1'  '0'  '0'  '0'  'S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052'  'C:\\Windows\\System32\\svchost.exe'  '544'  '65536'  '0'  ''  '0'] Computer Name: WinDev2311Eval Record Number: 1056 Event Level: 4,winevtx,NTFS:\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,-
2023-12-26 00:36:44.694795+00:00,Creation Time,EVT,WinEVTX,[2097 / 0x0831] Provider identifier: {d1bc9aff-2abf-4d71-9146-ecb2a986eb85} Source Name: Microsoft-Windows-Windows Firewall With Advanced Security Strings: ['{646A5E40-9503-4B14-9AF2-C21D9AA335E7}'  '@{Microsoft.WindowsAlarms_1.0.75.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}'  '1'  ''  ''  '1'  '256'  ''  ''  '2'  '2147483647'  '*'  '*'  ''  ''  '@{Microsoft.WindowsAlarms_1.0.75.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}'  '1'  '1'  '0'  '0'  '0'  'S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052'  'C:\\Windows\\System32\\svchost.exe'  '544'  '65536'  '0'  ''  '0'] Computer Name: WinDev2311Eval Record Number: 1056 Event Level: 4,winevtx,NTFS:\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,-
2023-12-26 00:36:44.703394+00:00,Content Modification Time,EVT,WinEVTX,[2097 / 0x0831] Provider identifier: {d1bc9aff-2abf-4d71-9146-ecb2a986eb85} Source Name: Microsoft-Windows-Windows Firewall With Advanced Security Strings: ['{76A63249-A7EB-48A3-B295-07AA3649C6E3}'  '@{Microsoft.WindowsAlarms_1.0.75.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}'  '1'  ''  ''  '2'  '256'  ''  ''  '2'  '2147483647'  '*'  '*'  ''  ''  '@{Microsoft.WindowsAlarms_1.0.75.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}'  '1'  '1'  '0'  '0'  '0'  'S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052'  'C:\\Windows\\System32\\svchost.exe'  '544'  '65536'  '0'  ''  '0'] Computer Name: WinDev2311Eval Record Number: 1057 Event Level: 4,winevtx,NTFS:\Windows\System32\winevt\Logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,-
